id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
367,2015/4/15,shot,unarmed,41,M,B,Houston,TX,FALSE,other,Car,FALSE
368,2015/4/15,shot,toy weapon,51,M,W,Columbia,MO,FALSE,attack,Car,TRUE
369,2015/4/15,shot,gun,72,M,W,Cañon City,CO,TRUE,attack,Not fleeing,FALSE
374,2015/4/15,shot,toy weapon,52,M,H,Montclair,CA,TRUE,attack,Not fleeing,FALSE
373,2015/4/16,shot,knife,47,M,H,Shafter,CA,FALSE,other,Not fleeing,FALSE
380,2015/4/17,shot,gun,18,M,B,Chicago,IL,FALSE,attack,Foot,FALSE
381,2015/4/17,shot,gun,29,M,H,Hemet,CA,FALSE,attack,Not fleeing,FALSE
382,2015/4/17,shot,knife,23,M,B,Jennings,MO,TRUE,other,Not fleeing,TRUE
376,2015/4/18,shot,gun,43,M,H,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE
379,2015/4/18,shot,gun,45,M,W,Panama City,FL,FALSE,attack,Not fleeing,FALSE
378,2015/4/19,shot,gun,40,M,W,Wilmore,KY,TRUE,attack,Not fleeing,FALSE
383,2015/4/19,shot,knife,44,M,W,Sidney,NE,FALSE,attack,Not fleeing,FALSE
399,2015/4/20,shot,gun,25,M,H,Mission,TX,FALSE,other,Not fleeing,FALSE
393,2015/4/21,shot,unarmed,37,M,N,Lakewood,WA,TRUE,other,Foot,FALSE
398,2015/4/21,shot,knife,59,M,W,Irmo,SC,TRUE,other,Not fleeing,FALSE
495,2015/4/21,shot,knife,35,M,H,Los Angeles,CA,TRUE,other,Not fleeing,FALSE
537,2015/4/21,shot,,35,M,B,Trenton,NJ,FALSE,attack,Not fleeing,FALSE
391,2015/4/22,shot,unarmed,18,M,B,Portsmouth,VA,FALSE,undetermined,Not fleeing,FALSE
394,2015/4/22,shot,knife,51,M,H,Bisbee,AZ,FALSE,other,Not fleeing,FALSE
395,2015/4/22,shot,gun,30,M,W,Queens,NY,TRUE,attack,Foot,FALSE
396,2015/4/22,shot,gun,31,M,B,Fort Worth,TX,FALSE,attack,Foot,FALSE
397,2015/4/22,shot,gun,39,M,A,Eldorado Springs,CO,FALSE,attack,Not fleeing,FALSE
392,2015/4/23,shot,gun,26,M,W,Sylmar,CA,TRUE,attack,Not fleeing,FALSE
400,2015/4/23,shot,gun,51,M,W,Rufe,OK,FALSE,attack,Not fleeing,FALSE
409,2015/4/23,shot,unarmed,19,M,H,Long Beach,CA,FALSE,other,Not fleeing,FALSE
401,2015/4/24,shot,,46,F,W,Windsor,CA,FALSE,attack,Car,FALSE
402,2015/4/24,shot,gun,49,M,W,Eugene,OR,FALSE,attack,Not fleeing,FALSE
403,2015/4/24,shot,gun,63,M,W,Miami,OK,FALSE,attack,Car,FALSE
412,2015/4/24,shot,gun,20,M,B,Trinidad,CO,FALSE,attack,Foot,TRUE
408,2015/4/25,shot,machete,25,M,W,Victoria,TX,TRUE,other,Not fleeing,TRUE
411,2015/4/25,shot,unarmed,24,M,B,New York,NY,TRUE,attack,Foot,FALSE
414,2015/4/25,shot,knife,58,M,W,Clermont,FL,TRUE,other,Not fleeing,FALSE
404,2015/4/26,shot,unarmed,29,M,W,Bunch,OK,FALSE,attack,Not fleeing,FALSE
406,2015/4/26,shot,gun,76,M,W,Kings County,CA,FALSE,attack,Not fleeing,FALSE
407,2015/4/26,shot,gun,45,M,W,Fountain Valley,CA,FALSE,attack,Not fleeing,FALSE
405,2015/4/27,shot,hammer,20,M,B,Detroit,MI,FALSE,other,Not fleeing,FALSE
413,2015/4/28,shot,gun,58,M,W,Mansfield,OH,FALSE,attack,Not fleeing,FALSE
417,2015/4/28,shot,gun,21,M,B,New Orleans,LA,FALSE,attack,Not fleeing,TRUE
420,2015/4/28,shot,gun,27,M,W,Marion,IL,TRUE,attack,Not fleeing,FALSE
415,2015/4/29,shot,knife,26,M,W,Chickasha,OK,FALSE,other,Foot,FALSE
416,2015/4/29,shot,gun,33,M,H,Mesa,AZ,TRUE,attack,Not fleeing,FALSE
419,2015/4/29,shot,gun,27,M,H,Elk Grove,CA,FALSE,attack,Not fleeing,FALSE
421,2015/4/29,shot,gun,25,F,B,Atlanta,GA,FALSE,attack,Not fleeing,FALSE
422,2015/4/29,shot,gun,53,M,B,Emporia,VA,TRUE,attack,Not fleeing,FALSE
423,2015/4/29,shot,gun,53,M,W,Nashville,TN,TRUE,attack,Not fleeing,FALSE
418,2015/4/30,shot,unarmed,42,M,O,San Diego,CA,TRUE,other,Not fleeing,TRUE
424,2015/4/30,shot and Tasered,metal object,22,M,H,El Paso,TX,FALSE,other,Not fleeing,FALSE
425,2015/5/2,shot,gun,52,M,W,Smyrna,DE,FALSE,attack,Not fleeing,TRUE
426,2015/5/3,shot,gun,36,M,W,Roosevelt,UT,TRUE,attack,Not fleeing,TRUE
427,2015/5/3,shot,gun,30,M,B,Garland,TX,FALSE,attack,Not fleeing,FALSE
428,2015/5/3,shot,gun,34,M,O,Garland,TX,FALSE,attack,Not fleeing,FALSE
445,2015/5/3,shot,gun,44,M,H,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE
447,2015/5/3,shot,gun,53,M,W,Chavies,KY,FALSE,attack,Not fleeing,FALSE
431,2015/5/4,shot,toy weapon,36,M,W,Kennewick,WA,TRUE,attack,Not fleeing,FALSE
429,2015/5/5,shot,unarmed,29,M,B,Venice,CA,FALSE,attack,Not fleeing,TRUE
430,2015/5/5,shot,knife,32,M,A,South El Monte,CA,FALSE,attack,Not fleeing,FALSE
434,2015/5/5,shot,gun,46,M,W,Pulaski,VA,TRUE,attack,Not fleeing,FALSE
432,2015/5/6,shot,gun,18,M,W,Wake Forest,NC,FALSE,attack,Car,FALSE
433,2015/5/7,shot,knife,72,M,,Lawrenceville,GA,TRUE,other,Not fleeing,FALSE
435,2015/5/7,shot,knife,38,M,W,Beacon,NY,FALSE,other,Car,FALSE
436,2015/5/7,shot,,21,M,B,Cerritos,CA,FALSE,attack,Car,FALSE
439,2015/5/8,shot,sword,35,M,W,Kearny,AZ,FALSE,attack,Not fleeing,FALSE
443,2015/5/8,shot,gun,58,M,W,Constantia,NY,TRUE,attack,Not fleeing,FALSE
451,2015/5/8,shot,gun,48,M,B,Harvey,LA,FALSE,attack,Not fleeing,FALSE
454,2015/5/8,shot,,31,M,B,Fridley,MN,FALSE,attack,Car,FALSE
453,2015/5/10,shot,gun,47,M,W,Tacoma,WA,FALSE,attack,Not fleeing,FALSE
455,2015/5/10,shot,,34,M,B,Landover,MD,FALSE,other,Car,FALSE
437,2015/5/11,shot,,30,M,B,Fort Worth,TX,FALSE,attack,Car,FALSE
444,2015/5/11,shot,machete,28,M,W,St. Augustine,FL,TRUE,other,Not fleeing,FALSE
441,2015/5/12,shot,gun,28,M,B,Jacksonville,FL,FALSE,other,Foot,FALSE
450,2015/5/12,shot,undetermined,40,M,W,Rancho Santa Margarita,CA,TRUE,other,Not fleeing,FALSE
449,2015/5/12,shot and Tasered,gun,46,M,O,Honolulu,HI,FALSE,attack,Not fleeing,FALSE
456,2015/5/14,shot,gun,37,M,W,Portage,MI,TRUE,attack,Car,FALSE
470,2015/5/14,shot,gun,53,M,W,St. Augustine,FL,TRUE,attack,Not fleeing,FALSE
460,2015/5/15,shot,gun,41,M,W,Rockford,IL,TRUE,attack,Not fleeing,FALSE
462,2015/5/15,shot,toy weapon,42,M,W,Sacramento,CA,TRUE,attack,Not fleeing,FALSE
463,2015/5/16,shot,gun,45,M,B,Harvey,IL,FALSE,attack,Foot,FALSE
458,2015/5/17,shot,gun,34,M,W,San Diego,CA,TRUE,attack,Foot,TRUE
459,2015/5/17,shot,gun,18,M,W,St. Petersburg,FL,TRUE,attack,Not fleeing,FALSE
461,2015/5/17,shot,sword,27,M,W,Ruidoso,NM,FALSE,other,Not fleeing,FALSE
457,2015/5/19,shot,unarmed,54,M,H,Arlington,VA,FALSE,attack,Not fleeing,FALSE
464,2015/5/19,shot,gun,35,M,W,Cabot,AR,FALSE,attack,Not fleeing,FALSE
465,2015/5/19,shot,gun,17,M,W,Grand Junction,CO,FALSE,attack,Other,FALSE
466,2015/5/20,shot,gun,29,M,B,Lancaster,PA,FALSE,attack,Not fleeing,FALSE
468,2015/5/20,shot,gun,38,M,B,Owensboro,KY,FALSE,attack,Not fleeing,FALSE
489,2015/5/20,shot,gun,26,M,B,Omaha,NE,FALSE,attack,Not fleeing,FALSE
467,2015/5/20,shot and Tasered,knife,52,M,W,Green,OH,FALSE,other,Not fleeing,FALSE
486,2015/5/20,shot and Tasered,knife,39,F,W,Gillette,WY,FALSE,other,Car,FALSE
469,2015/5/21,shot,gun,22,M,H,El Paso,TX,TRUE,undetermined,Not fleeing,FALSE
483,2015/5/21,shot,knife,29,M,B,Ft. Lauderdale,FL,FALSE,attack,Not fleeing,FALSE
484,2015/5/21,shot,knife,43,M,W,North Charleston,SC,FALSE,attack,Not fleeing,FALSE
485,2015/5/21,shot,knife,24,M,H,Hackensack,NJ,TRUE,other,Not fleeing,FALSE
487,2015/5/21,shot,gun,32,M,B,Charleston,SC,FALSE,attack,Not fleeing,FALSE
472,2015/5/22,shot,toy weapon,40,M,W,Somerset,PA,FALSE,attack,Not fleeing,FALSE
473,2015/5/23,shot,gun,47,M,W,Sedalia,MO,FALSE,attack,Not fleeing,FALSE
474,2015/5/23,shot,gun,40,M,W,Eagar,AZ,FALSE,attack,Car,FALSE
529,2015/5/23,shot,gun,25,M,B,Detroit,MI,FALSE,attack,Not fleeing,FALSE
475,2015/5/25,shot,gun,31,F,W,Austin,TX,TRUE,attack,Not fleeing,FALSE
476,2015/5/25,shot,knife,36,M,B,Huntsville,AL,TRUE,attack,Not fleeing,FALSE
477,2015/5/26,shot,gun,51,M,B,Queens,NY,FALSE,attack,Not fleeing,FALSE
479,2015/5/26,shot,undetermined,24,M,W,Bossier City,LA,FALSE,attack,Not fleeing,FALSE
530,2015/5/26,shot,gun,62,M,W,Snohomish,WA,TRUE,attack,Not fleeing,FALSE
480,2015/5/27,shot,knife,39,M,W,Ideal Beach,NJ,FALSE,attack,Not fleeing,FALSE
481,2015/5/27,shot,toy weapon,24,M,W,Edmond,OK,TRUE,attack,Not fleeing,FALSE
482,2015/5/27,shot,knife,57,M,W,Rockville,GA,TRUE,attack,Not fleeing,FALSE
491,2015/5/27,shot and Tasered,unarmed,20,M,O,Long Beach,CA,FALSE,other,Not fleeing,FALSE
492,2015/5/27,shot and Tasered,screwdriver,33,M,W,Alpine,CA,TRUE,other,Not fleeing,FALSE
488,2015/5/28,shot,gun,60,M,W,Lancaster,SC,FALSE,attack,Not fleeing,FALSE
490,2015/5/28,shot,gun,32,M,B,Northglenn,CO,FALSE,attack,Not fleeing,FALSE
493,2015/5/28,shot,gun,40,M,B,Carrollton,GA,FALSE,attack,Not fleeing,FALSE
494,2015/5/28,shot and Tasered,lawn mower blade,18,M,W,Trenton,MI,FALSE,attack,Not fleeing,FALSE
497,2015/5/29,shot,knife,36,M,B,Lyndhurst,NJ,FALSE,other,Not fleeing,FALSE
498,2015/5/29,shot,gun,35,M,W,Okmulgee County,OK,FALSE,attack,Not fleeing,FALSE
499,2015/5/29,shot,gun,55,M,W,Wilderville,OR,FALSE,attack,Not fleeing,FALSE
500,2015/5/30,shot,unarmed,19,M,W,Cottonwood,AZ,FALSE,attack,Foot,FALSE
501,2015/5/30,shot,toy weapon,39,M,H,Nashville,TN,FALSE,attack,Not fleeing,FALSE
503,2015/5/31,shot,gun,40,M,,Medford,OR,TRUE,attack,Not fleeing,FALSE
504,2015/5/31,shot,toy weapon,47,M,W,Palestine,TX,FALSE,attack,Not fleeing,TRUE
505,2015/6/1,shot,gun,23,M,W,Greece,NY,TRUE,attack,Other,FALSE
507,2015/6/2,shot,knife,26,M,B,Roslindale,MA,FALSE,other,Not fleeing,FALSE
508,2015/6/2,shot,knife,26,M,W,Azle,TX,TRUE,attack,Not fleeing,FALSE
509,2015/6/3,shot,gun,18,M,H,Ellis County,TX,TRUE,attack,Car,FALSE
510,2015/6/3,shot,knife,33,M,H,Fuqua,TX,FALSE,other,Car,FALSE
511,2015/6/3,shot,gun,56,M,W,Byram,NJ,TRUE,attack,Not fleeing,FALSE
512,2015/6/3,shot,gun,46,M,H,Delano,CA,FALSE,attack,Car,FALSE
513,2015/6/3,shot and Tasered,unarmed,36,M,H,Los Lunas,NM,FALSE,attack,Not fleeing,FALSE
520,2015/6/5,shot,gun,50,M,H,Santa Maria,CA,FALSE,attack,Not fleeing,FALSE
521,2015/6/5,shot,,45,F,W,Morgantown,WV,FALSE,other,Car,FALSE
516,2015/6/6,shot,gun,53,M,W,North Port,FL,FALSE,attack,Not fleeing,FALSE
518,2015/6/6,shot,gun,45,M,H,Watsonsville,CA,FALSE,attack,Foot,FALSE
519,2015/6/6,shot,box cutter,42,M,W,Midland,TX,TRUE,other,Not fleeing,FALSE
522,2015/6/6,shot,gun,27,M,H,Strasburg,CO,FALSE,attack,Car,FALSE
515,2015/6/6,shot and Tasered,gun,30,M,B,Oakland,CA,FALSE,attack,Not fleeing,TRUE
514,2015/6/7,shot,gun,36,M,W,Melbourne,FL,FALSE,attack,Not fleeing,FALSE
517,2015/6/7,shot,gun,58,M,W,Woodland,WA,TRUE,attack,Not fleeing,FALSE
523,2015/6/8,shot,gun,54,M,,Beech Grove,IN,TRUE,attack,Not fleeing,FALSE
524,2015/6/8,shot,knife,30,M,H,Anaheim,CA,TRUE,other,Not fleeing,TRUE
526,2015/6/8,shot,gun,69,M,W,Sun City,AZ,TRUE,attack,Not fleeing,FALSE
525,2015/6/9,shot,unarmed,30,M,W,Findlay,OH,FALSE,attack,Not fleeing,FALSE
535,2015/6/9,shot,gun,45,M,W,Tomball,TX,FALSE,attack,Car,FALSE
538,2015/6/9,shot,gun,22,M,B,Cincinnati,OH,FALSE,attack,Not fleeing,FALSE
539,2015/6/9,shot,unarmed,28,M,W,Des Moines,IA,FALSE,other,Car,FALSE
540,2015/6/10,shot,gun,19,M,B,Bronx,NY,FALSE,attack,Not fleeing,FALSE
541,2015/6/11,shot,gun,40,M,B,Pompano Beach,FL,FALSE,attack,Not fleeing,FALSE
542,2015/6/11,shot,gun,86,M,,Columbia,TN,TRUE,attack,Not fleeing,FALSE
543,2015/6/11,shot,undetermined,46,M,B,Miami,FL,FALSE,other,Not fleeing,FALSE
544,2015/6/11,shot,gun,28,M,H,Bexar County,TX,TRUE,attack,Not fleeing,FALSE
545,2015/6/11,shot,knife,22,M,H,Hackensack,NJ,TRUE,other,Not fleeing,FALSE
553,2015/6/12,shot,toy weapon,17,F,W,Kokomo,IN,TRUE,attack,Not fleeing,FALSE
546,2015/6/13,shot,gun,46,M,W,Fort Wayne,IN,FALSE,attack,Not fleeing,FALSE
548,2015/6/13,shot,flagpole,35,M,B,Louisville,KY,FALSE,other,Not fleeing,FALSE
549,2015/6/13,shot,guns and explosives,35,M,W,Hutchins,TX,TRUE,attack,Not fleeing,FALSE
547,2015/6/14,shot,,28,M,H,Stockton,CA,FALSE,attack,Car,FALSE
551,2015/6/14,shot,gun,15,M,W,Cocoa,FL,TRUE,attack,Not fleeing,FALSE
550,2015/6/15,shot,unarmed,22,M,B,South Lake Tahoe,CA,FALSE,other,Foot,FALSE
559,2015/6/16,shot,gun,28,M,H,Visalia,CA,FALSE,attack,Not fleeing,FALSE
563,2015/6/16,shot,gun,31,M,N,Wood Lake,ND,FALSE,attack,Not fleeing,FALSE
557,2015/6/17,shot,gun,40,F,W,Clanton,AL,FALSE,attack,Car,FALSE
561,2015/6/17,shot,gun,48,M,W,Hobbs,NM,TRUE,attack,Not fleeing,FALSE
564,2015/6/18,shot,knife,58,M,W,Coney Island,NY,FALSE,attack,Foot,FALSE
558,2015/6/19,shot,knife,44,M,H,Boston,MA,TRUE,other,Foot,FALSE
560,2015/6/19,shot,gun,21,M,B,Cincinnati,OH,TRUE,attack,Not fleeing,FALSE
565,2015/6/19,shot,gun,50,M,H,Greeley,CO,FALSE,attack,Not fleeing,FALSE
582,2015/6/20,shot,gun,23,M,B,Chicago,IL,FALSE,attack,Foot,FALSE
555,2015/6/21,shot,unarmed,24,M,H,Azusa,CA,TRUE,other,Not fleeing,FALSE
556,2015/6/21,shot,cordless drill,49,M,W,Houston,TX,TRUE,other,Not fleeing,FALSE
566,2015/6/22,shot,gun,60,M,W,Ronda,NC,FALSE,attack,Foot,FALSE
570,2015/6/22,shot,gun,35,M,H,Citrus Heights,CA,FALSE,attack,Not fleeing,FALSE
573,2015/6/22,shot,gun,29,M,W,Augusta,GA,TRUE,attack,Not fleeing,FALSE
576,2015/6/22,shot,gun,20,M,B,Pittsburgh,PA,FALSE,attack,Car,FALSE
572,2015/6/23,shot,unarmed,34,M,W,Indianapolis,IN,FALSE,other,Car,FALSE
574,2015/6/23,shot,knife,22,M,W,Hutchinson,KS,FALSE,attack,Not fleeing,FALSE
575,2015/6/23,shot,knife,49,M,W,Weatherford,TX,TRUE,other,Foot,FALSE
726,2015/6/23,shot,gun,32,M,W,Omaha,NE,FALSE,attack,Not fleeing,FALSE
569,2015/6/24,shot,gun,26,M,B,York County,VA,FALSE,attack,Not fleeing,TRUE
567,2015/6/25,shot,unarmed,41,M,B,Owings Mills,MD,TRUE,other,Not fleeing,FALSE
568,2015/6/25,shot,gun,61,M,W,Fresno,CA,FALSE,attack,Not fleeing,FALSE
579,2015/6/26,shot,gun,49,M,W,Malone,NY,FALSE,attack,Other,FALSE
583,2015/6/26,shot,gun,28,M,H,San Antonio,TX,FALSE,other,Foot,FALSE
580,2015/6/27,shot,gun,35,M,W,Tahlequah,OK,FALSE,attack,Not fleeing,TRUE
577,2015/6/28,shot,toy weapon,29,M,W,Portland,OR,FALSE,attack,Not fleeing,FALSE
585,2015/6/29,shot,gun,51,M,W,Edinburg,NY,TRUE,attack,Not fleeing,FALSE
586,2015/6/30,shot,gun,52,M,W,Franklin,NC,FALSE,attack,Not fleeing,FALSE
587,2015/7/1,shot,,24,M,B,McMinnville,OR,FALSE,attack,Foot,FALSE
589,2015/7/1,shot,gun,32,M,W,Josephine County,OR,FALSE,attack,Car,FALSE
588,2015/7/2,shot,toy weapon,45,M,W,Brockton,MA,TRUE,attack,Not fleeing,FALSE
601,2015/7/2,shot,knife,60,M,A,San Diego,CA,FALSE,other,Not fleeing,FALSE
603,2015/7/2,shot,unarmed,23,M,B,Jacksonville,FL,FALSE,attack,Foot,FALSE
604,2015/7/2,shot,crossbow,59,M,,Meadow Bridge,WV,TRUE,attack,Not fleeing,FALSE
598,2015/7/3,shot,gun,46,M,H,Lancaster,CA,FALSE,attack,Not fleeing,FALSE
599,2015/7/3,shot,gun,33,M,H,Camden,NJ,TRUE,attack,Not fleeing,FALSE
602,2015/7/3,shot,gun,40,M,W,Miami Beach,FL,FALSE,attack,Not fleeing,FALSE
597,2015/7/3,shot and Tasered,knife,27,M,H,West Covina,CA,FALSE,attack,Not fleeing,FALSE
591,2015/7/4,shot,gun,42,M,B,Oklahoma City,OK,FALSE,attack,Foot,FALSE
595,2015/7/4,shot,gun,37,M,W,Morristown,TN,FALSE,attack,Not fleeing,FALSE
596,2015/7/4,shot,gun,23,M,B,Newport News,VA,FALSE,attack,Foot,FALSE
600,2015/7/4,shot,gun,36,M,W,Henderson,NV,FALSE,attack,Not fleeing,FALSE
592,2015/7/5,shot,unarmed,19,M,W,Pleasanton,CA,FALSE,attack,Foot,FALSE
593,2015/7/5,shot,gun,35,M,W,Austin,TX,FALSE,attack,Foot,FALSE
605,2015/7/5,shot,unarmed,43,M,W,Hawaiian Gardens,CA,FALSE,other,Not fleeing,FALSE
594,2015/7/5,shot and Tasered,toy weapon,25,M,W,Austin,TX,TRUE,attack,Not fleeing,FALSE
590,2015/7/6,shot,gun,20,M,W,Oklahoma City,OK,FALSE,attack,Not fleeing,FALSE
606,2015/7/6,shot,knife,42,M,W,Bath,NH,TRUE,other,Not fleeing,TRUE
619,2015/7/6,shot,knife,29,M,B,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE
607,2015/7/6,shot and Tasered,knife,42,M,H,Atwater,CA,FALSE,attack,Car,FALSE
610,2015/7/6,shot and Tasered,,31,M,W,Lakewood,CA,TRUE,attack,Other,FALSE
608,2015/7/7,shot,gun,18,M,B,Houston,TX,FALSE,attack,Not fleeing,FALSE
609,2015/7/7,shot,metal pole,33,M,W,Mesa,AZ,FALSE,other,Not fleeing,FALSE
611,2015/7/7,shot,gun,59,M,W,Dallas,TX,FALSE,attack,Not fleeing,FALSE
614,2015/7/7,shot,gun,47,M,H,Bakersfield,CA,FALSE,attack,Not fleeing,FALSE
615,2015/7/7,shot,gun,39,M,H,Edinburg,TX,TRUE,attack,Not fleeing,FALSE
616,2015/7/7,shot,knife,37,M,B,Atlantic City,NJ,FALSE,attack,Foot,FALSE
617,2015/7/7,shot,gun,35,M,W,Sugar Creek,MO,FALSE,attack,Car,FALSE
618,2015/7/7,shot,knife,28,M,W,Elizabethtown,KY,FALSE,other,Not fleeing,FALSE
620,2015/7/8,shot,gun,59,M,W,Beaverton,OR,FALSE,attack,Not fleeing,FALSE
621,2015/7/8,shot,,62,M,W,Ashe County,NC,FALSE,attack,Car,TRUE
622,2015/7/9,shot,gun,50,M,W,Parowan,UT,FALSE,attack,Not fleeing,FALSE
623,2015/7/9,shot,gun,68,M,W,Phoenix,AZ,FALSE,attack,Foot,FALSE
624,2015/7/9,shot,gun,27,M,B,Chicago,IL,FALSE,attack,Foot,FALSE
625,2015/7/9,shot,gun,17,M,W,Boulder Creek,CA,TRUE,attack,Not fleeing,FALSE
634,2015/7/9,shot,sword,21,M,B,Kansas City,MO,FALSE,other,Not fleeing,FALSE
627,2015/7/9,shot and Tasered,Taser,38,M,W,Los Angeles,CA,FALSE,attack,Other,FALSE
626,2015/7/10,shot,gun,54,M,W,Las Vegas,NV,TRUE,attack,Not fleeing,TRUE
630,2015/7/10,shot,gun,20,M,B,Covington,GA,FALSE,attack,Not fleeing,FALSE
1152,2015/7/10,shot,gun,25,M,B,Chicago,IL,FALSE,attack,Not fleeing,FALSE
637,2015/7/11,shot,gun,31,M,W,Olivehurst,CA,FALSE,attack,Not fleeing,FALSE
628,2015/7/12,shot,knife,35,M,N,Denver,CO,TRUE,other,Foot,FALSE
632,2015/7/12,shot,gun,60,M,W,Austin,TX,FALSE,attack,Foot,FALSE
633,2015/7/12,shot,gun,24,M,W,River Forest,IL,FALSE,attack,Not fleeing,FALSE
636,2015/7/12,shot,gun,27,M,W,Casper,WY,FALSE,attack,Not fleeing,FALSE
631,2015/7/12,shot and Tasered,unarmed,36,M,B,Plantation,FL,FALSE,attack,Not fleeing,FALSE
629,2015/7/13,shot,gun,20,M,B,Stone Mountain,GA,FALSE,attack,Not fleeing,FALSE
635,2015/7/13,shot,gun,24,M,W,Dunsmuir,CA,FALSE,attack,Car,FALSE
638,2015/7/13,shot,,23,M,H,Lynn,MA,FALSE,attack,Not fleeing,FALSE
645,2015/7/13,shot and Tasered,box cutter,41,M,W,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
639,2015/7/14,shot,gun,20,M,B,Mascotte,FL,FALSE,attack,Not fleeing,FALSE
641,2015/7/14,shot,gun,76,M,,Southington,OH,FALSE,attack,Not fleeing,FALSE
643,2015/7/15,shot and Tasered,metal pipe,43,M,W,Marion,MI,TRUE,other,Not fleeing,FALSE
646,2015/7/16,shot,sword,29,M,H,Wauwatosa,WI,TRUE,other,Not fleeing,FALSE
647,2015/7/16,shot,gun,35,M,B,Homestead,FL,FALSE,attack,Not fleeing,FALSE
648,2015/7/16,shot,gun,30,M,W,Kansas City,KS,FALSE,attack,Other,FALSE
649,2015/7/16,shot,gun,24,M,O,Chattanooga,TN,TRUE,attack,Not fleeing,FALSE
656,2015/7/16,shot,gun,23,M,N,Cheyenne,WY,FALSE,attack,Not fleeing,FALSE
664,2015/7/16,shot,gun,29,M,W,Opp,AL,FALSE,attack,Foot,FALSE
642,2015/7/16,shot and Tasered,metal hand tool,25,M,B,Moreno Valley,CA,TRUE,other,Not fleeing,FALSE
644,2015/7/17,shot,knife,27,M,W,Seattle,WA,FALSE,other,Foot,FALSE
655,2015/7/17,shot,gun,50,M,W,Needles,CA,TRUE,attack,Not fleeing,FALSE
657,2015/7/17,shot,unarmed,19,M,B,Memphis,TN,FALSE,attack,Foot,FALSE
660,2015/7/17,shot,undetermined,24,M,H,Brownsville,TX,FALSE,other,Other,FALSE
651,2015/7/17,shot and Tasered,unarmed,23,M,B,Orlando,FL,FALSE,attack,Foot,FALSE
650,2015/7/18,shot,knife,22,M,W,Fort Collins,CO,TRUE,attack,Not fleeing,FALSE
652,2015/7/18,shot,gun,46,M,W,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
654,2015/7/18,shot,gun,65,M,W,Colby,KS,FALSE,attack,Not fleeing,FALSE
653,2015/7/19,shot,unarmed,43,M,B,Mt. Auburn,OH,FALSE,other,Car,TRUE
658,2015/7/20,shot,gun,35,M,W,Winnie,TX,FALSE,attack,Other,FALSE
759,2015/7/20,shot,knife,54,M,,Fremont,CA,FALSE,other,Not fleeing,FALSE
661,2015/7/21,shot,unarmed,47,M,W,White,GA,FALSE,other,Not fleeing,FALSE
662,2015/7/21,shot,gun,24,M,W,Oakland Park,FL,FALSE,other,Car,FALSE
663,2015/7/21,shot,gun,35,M,W,Jesup,GA,FALSE,attack,Not fleeing,FALSE
666,2015/7/22,shot,gun,25,M,H,Monroe,WI,FALSE,attack,Not fleeing,FALSE
669,2015/7/22,shot,gun,27,M,B,Philadelphia,PA,FALSE,attack,Not fleeing,FALSE
667,2015/7/22,shot and Tasered,knife,26,M,B,Oklahoma City,OK,FALSE,other,Other,FALSE
668,2015/7/23,shot,gun,34,M,B,Dayton,OH,FALSE,attack,Not fleeing,FALSE
671,2015/7/23,shot,gun,32,M,W,Myrtle Beach,SC,FALSE,attack,Not fleeing,FALSE
672,2015/7/23,shot,toy weapon,47,M,W,Douglas,WY,FALSE,attack,Not fleeing,FALSE
673,2015/7/23,shot,gun,44,F,W,Meadow Vista,CA,TRUE,attack,Not fleeing,FALSE
670,2015/7/23,shot and Tasered,unarmed,31,M,W,Plymouth,MN,TRUE,attack,Not fleeing,FALSE
674,2015/7/24,shot,gun,44,M,W,Studio City,CA,FALSE,attack,Not fleeing,FALSE
675,2015/7/24,shot and Tasered,knife,30,M,W,Pinnacle,NC,FALSE,other,Not fleeing,FALSE
676,2015/7/25,shot,blunt object,60,M,W,New Orleans,LA,TRUE,attack,Car,FALSE
677,2015/7/25,shot,gun,50,M,W,Decatur,GA,TRUE,attack,Not fleeing,FALSE
678,2015/7/25,shot,toy weapon,36,M,B,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE
685,2015/7/25,shot,gun,59,M,B,Micanopy,FL,FALSE,attack,Not fleeing,FALSE
679,2015/7/26,shot,gun,33,M,B,Shreveport,LA,FALSE,attack,Not fleeing,FALSE
680,2015/7/26,shot,,19,M,W,Seneca,SC,FALSE,other,Other,FALSE
681,2015/7/27,shot,knife,56,M,W,Irmo,SC,FALSE,attack,Not fleeing,FALSE
682,2015/7/27,shot,toy weapon,45,M,W,Houma,LA,TRUE,attack,Car,FALSE
683,2015/7/27,shot and Tasered,knife,22,M,W,Boulder,CO,FALSE,other,Not fleeing,FALSE
684,2015/7/28,shot,knife,41,M,,Manila,AR,FALSE,other,Not fleeing,FALSE
686,2015/7/29,shot,gun,34,M,H,Las Cruces,NM,FALSE,undetermined,Foot,FALSE
687,2015/7/29,shot,gun,53,M,W,Logan,UT,TRUE,attack,Not fleeing,FALSE
688,2015/7/30,shot,gun,48,M,W,Gardnerville Ranchos,NV,FALSE,attack,Not fleeing,FALSE
